sys_RespNum;Task;Concept;Attribute1;Attribute2;Attribute3;Attribute4;Response
492;13;2;1;1;3;1;1
492;14;1;3;3;1;2;1
492;14;2;3;2;2;3;0
492;15;1;1;1;1;3;1
492;15;2;1;2;3;2;0
492;16;1;2;2;2;3;0
492;16;2;3;2;3;2;1
492;17;1;2;3;3;2;0
492;17;2;2;3;1;2;1
492;18;1;2;3;3;3;1
492;18;2;3;1;1;3;0
492;19;1;2;2;3;2;0
492;19;2;2;2;3;1;1
492;20;1;3;1;2;3;1
492;20;2;1;2;2;3;0
492;21;1;1;1;2;1;1
492;21;2;3;1;3;1;0
493;1;1;1;3;1;1;1
493;1;2;3;1;2;1;0
493;2;1;2;1;2;1;0
493;2;2;2;3;3;3;1
493;3;1;1;2;1;1;1
493;3;2;3;1;2;3;0
493;4;1;3;1;2;3;1
493;4;2;3;3;2;3;0
493;5;1;1;2;1;2;0
493;5;2;3;3;3;2;1
493;6;1;2;2;3;2;0
493;6;2;3;3;3;3;1
493;7;1;1;3;3;1;0
493;7;2;1;2;2;1;1
493;8;1;1;3;3;3;1
493;8;2;3;1;2;2;0
493;9;1;2;3;2;3;1
493;9;2;3;2;1;1;0
493;10;1;1;1;3;2;0
493;10;2;2;2;1;3;1
493;11;1;1;2;2;1;0
493;11;2;1;3;3;1;1
493;12;1;3;3;1;1;0
493;12;2;2;3;1;1;1
493;13;1;1;3;2;3;0
493;13;2;2;2;3;3;1
493;14;1;2;3;1;2;1
493;14;2;1;1;3;3;0
493;15;1;1;3;3;1;0
493;15;2;2;2;3;1;1
493;16;1;3;2;1;2;1
493;16;2;2;2;2;1;0
493;17;1;1;1;3;2;1
493;17;2;2;2;3;3;0
493;18;1;1;1;1;3;0
493;18;2;2;1;3;3;1
493;19;1;1;2;3;3;1
493;19;2;1;1;1;3;0
493;20;1;3;2;1;3;0
493;20;2;3;2;3;2;1
493;21;1;2;1;1;2;0
493;21;2;2;3;1;1;1
494;1;1;3;1;3;2;1
494;1;2;1;2;2;2;0
494;2;1;1;3;2;2;1
494;2;2;2;3;2;2;0
494;3;1;2;2;1;2;0
494;3;2;1;3;3;2;1
494;4;1;3;3;1;1;1
494;4;2;2;3;1;1;0
494;5;1;3;1;3;2;0
494;5;2;1;3;1;2;1
494;6;1;3;1;1;2;0
494;6;2;3;2;1;2;1
494;7;1;1;2;2;3;0
494;7;2;2;3;1;3;1
494;8;1;1;1;2;2;0
494;8;2;3;3;1;2;1
494;9;1;2;3;3;3;1
494;9;2;1;2;3;3;0
494;10;1;3;2;3;2;1
494;10;2;1;2;1;2;0
494;11;1;2;3;2;3;1
494;11;2;3;3;3;2;0
494;12;1;1;2;1;1;0
494;12;2;1;3;2;3;1
494;13;1;2;3;3;1;0
494;13;2;1;2;3;2;1
494;14;1;3;2;2;1;1
494;14;2;2;2;2;1;0
494;15;1;2;3;1;3;1
494;15;2;3;1;1;2;0
494;16;1;1;2;2;1;1
494;16;2;3;2;1;3;0
494;17;1;1;3;1;2;0
494;17;2;1;1;1;2;1
494;18;1;2;2;1;1;1
494;18;2;2;1;1;1;0
494;19;1;1;2;2;2;1
494;19;2;2;3;3;1;0
494;20;1;3;1;1;3;0
494;20;2;1;1;1;1;1
494;21;1;3;2;3;2;0
494;21;2;1;3;2;1;1
495;1;1;2;3;2;2;1
495;1;2;3;1;3;2;0
495;2;1;3;3;1;2;1
495;2;2;2;3;2;2;0
495;3;1;2;3;1;1;0
495;3;2;3;3;1;3;1
495;4;1;1;3;3;1;0
495;4;2;2;2;2;1;1
495;5;1;3;2;3;3;1
495;5;2;3;2;2;3;0
495;6;1;2;2;3;3;0
495;6;2;1;1;1;2;1
495;7;1;3;3;1;3;1
495;7;2;3;2;3;2;0
495;8;1;2;3;1;2;0
495;8;2;1;3;2;1;1
495;9;1;3;1;2;1;0
495;9;2;3;1;1;1;1
495;10;1;1;2;3;3;0
495;10;2;3;2;2;1;1
495;11;1;3;3;1;2;0
495;11;2;2;1;1;1;1
495;12;1;2;3;3;3;0
495;12;2;1;2;1;3;1
495;13;1;1;3;1;2;1
495;13;2;3;1;3;2;0
495;14;1;2;1;3;2;0
495;14;2;3;1;1;3;1
495;15;1;3;3;1;3;0
495;15;2;2;2;1;2;1
495;16;1;1;2;1;3;1
495;16;2;1;1;2;2;0
495;17;1;1;1;1;2;0
495;17;2;3;2;3;1;1
495;18;1;2;3;3;2;0
495;18;2;1;1;2;2;1
495;19;1;1;1;2;3;1
495;19;2;1;2;2;3;0
495;20;1;1;2;3;2;0
495;20;2;2;3;2;3;1
495;21;1;3;3;3;2;0
495;21;2;1;1;1;1;1
496;1;1;1;2;2;3;1
496;1;2;1;3;2;3;0
496;2;1;3;1;2;2;0
496;2;2;3;2;2;1;1
496;3;1;2;3;1;3;1
496;3;2;1;3;2;2;0
496;4;1;3;1;1;3;0
496;4;2;2;2;1;2;1
496;5;1;1;3;1;3;0
496;5;2;1;1;3;1;1
496;6;1;3;1;3;2;1
496;6;2;1;2;2;3;0
496;7;1;3;2;1;1;0
496;7;2;3;3;1;3;1
496;8;1;2;2;3;1;1
496;8;2;3;2;1;1;0
496;9;1;1;3;1;2;1
496;9;2;1;2;1;3;0
496;10;1;3;1;1;2;0
496;10;2;1;3;3;2;1
496;11;1;1;3;1;1;1
496;11;2;3;1;1;3;0
496;12;1;2;2;3;1;1
496;12;2;1;3;2;3;0
496;13;1;3;2;2;3;0
496;13;2;3;2;1;3;1
496;14;1;1;2;1;1;0
496;14;2;1;2;2;2;1
496;15;1;1;2;2;1;0
496;15;2;1;1;3;3;1
496;16;1;1;2;3;1;1
496;16;2;2;3;3;1;0
496;17;1;2;3;2;3;1
496;17;2;1;1;1;3;0
496;18;1;2;3;3;2;1
496;18;2;1;2;3;2;0
496;19;1;3;3;1;2;1
496;19;2;3;2;3;2;0
496;20;1;3;2;2;3;0
496;20;2;3;1;1;2;1
496;21;1;1;1;3;2;0
496;21;2;2;3;1;3;1
497;1;1;2;3;3;1;1
497;1;2;1;1;2;3;0
497;2;1;3;3;2;1;0
497;2;2;1;2;2;3;1
497;3;1;1;1;2;3;0
497;3;2;3;3;1;1;1
497;4;1;1;3;3;2;0
497;4;2;3;2;3;3;1
497;5;1;3;1;2;3;0
497;5;2;3;3;2;2;1
497;6;1;2;2;2;3;0
497;6;2;2;2;1;2;1
497;7;1;3;3;2;1;1
497;7;2;2;1;1;2;0
497;8;1;2;3;2;3;1
497;8;2;1;3;1;3;0
497;9;1;2;2;2;3;1
497;9;2;2;1;1;3;0
497;10;1;3;3;2;2;0
497;10;2;2;3;3;3;1
497;11;1;2;3;2;3;1
497;11;2;3;1;1;2;0
497;12;1;1;3;1;3;1
497;12;2;1;3;3;2;0
497;13;1;1;2;2;1;1
497;13;2;3;3;1;2;0
497;14;1;2;3;3;3;0
497;14;2;2;3;2;3;1
497;15;1;1;3;2;3;0
497;15;2;2;1;3;2;1
497;16;1;2;1;2;2;1
497;16;2;3;3;1;2;0
497;17;1;2;3;3;2;0
497;17;2;3;2;1;2;1
497;18;1;2;1;3;2;1
497;18;2;1;3;1;1;0
497;19;1;1;1;3;1;1
497;19;2;2;2;2;3;0
497;20;1;3;3;1;2;0
497;20;2;2;3;1;1;1
497;21;1;2;2;2;2;0
497;21;2;2;2;2;2;1
498;1;1;3;2;1;3;1
498;1;2;1;1;1;1;0
498;2;1;1;1;3;3;0
498;2;2;3;3;3;2;1
498;3;1;2;3;2;1;0
498;3;2;2;3;1;3;1
498;4;1;2;2;2;2;0
498;4;2;3;1;3;1;1
498;5;1;3;2;2;2;0
498;5;2;1;2;3;1;1
498;6;1;3;2;2;1;1
498;6;2;1;3;3;2;0
498;7;1;1;1;3;1;1
498;7;2;2;1;3;1;0
498;8;1;2;3;1;1;0
498;8;2;1;1;1;1;1
498;9;1;3;1;3;2;1
498;9;2;1;3;2;2;0
498;10;1;3;1;2;2;0
498;10;2;1;2;2;1;1
498;11;1;3;2;1;1;0
498;11;2;2;3;1;3;1
498;12;1;1;3;2;3;1
498;12;2;2;1;1;2;0
498;13;1;3;1;2;3;0
498;13;2;3;2;2;1;1
498;14;1;2;1;2;3;1
498;14;2;1;2;3;3;0
498;15;1;2;3;3;3;0
498;15;2;3;2;3;2;1
498;16;1;1;1;3;3;1
498;16;2;1;2;3;3;0
498;17;1;1;1;1;2;0
498;17;2;1;2;3;2;1
498;18;1;1;3;1;3;0
498;18;2;1;2;1;3;1
498;19;1;3;2;2;1;0
498;19;2;2;2;1;3;1
498;20;1;1;2;3;3;1
498;20;2;3;3;2;1;0
498;21;1;2;3;3;2;1
498;21;2;1;3;2;2;0
499;1;1;2;2;2;1;1
499;1;2;3;1;3;2;0
499;2;1;2;3;3;3;1
499;2;2;1;3;1;1;0
499;3;1;3;3;2;1;1
499;3;2;2;1;3;3;0
499;4;1;3;3;3;1;0
499;4;2;1;2;1;3;1
499;5;1;3;1;3;1;0
499;5;2;3;3;3;3;1
499;6;1;3;3;1;3;1
499;6;2;2;2;2;3;0
499;7;1;3;2;1;1;1
499;7;2;2;3;3;1;0
499;8;1;1;2;3;2;0
499;8;2;2;1;2;3;1
499;9;1;3;2;3;2;1
499;9;2;3;2;3;3;0
499;10;1;3;3;1;3;1
499;10;2;1;3;2;3;0
499;11;1;3;2;3;2;0
499;11;2;1;3;2;3;1
499;12;1;1;2;3;1;1
499;12;2;2;3;2;3;0
499;13;1;2;2;1;3;1
499;13;2;3;3;3;2;0
499;14;1;3;1;3;2;0
499;14;2;3;1;3;2;1
499;15;1;2;3;1;3;1
499;15;2;1;3;2;2;0
499;16;1;1;3;1;2;0
499;16;2;2;3;2;2;1
499;17;1;1;2;1;1;0
499;17;2;1;2;2;2;1
499;18;1;2;2;2;3;1
499;18;2;3;3;1;3;0
499;19;1;3;3;2;2;1
499;19;2;1;3;3;1;0
499;20;1;1;2;2;2;0
499;20;2;2;1;1;2;1
499;21;1;3;2;3;3;1
499;21;2;1;1;2;1;0
500;1;1;1;3;2;3;1
500;1;2;3;2;2;1;0
500;2;1;2;2;2;3;0
500;2;2;3;3;3;2;1
500;3;1;1;2;2;1;0
500;3;2;3;1;3;3;1
500;4;1;3;3;2;1;0
500;4;2;3;2;3;1;1
500;5;1;1;3;2;1;1
500;5;2;3;2;2;3;0
500;6;1;3;2;2;3;1
500;6;2;3;2;3;1;0
500;7;1;2;3;2;1;0
500;7;2;2;2;3;2;1
500;8;1;1;3;3;3;1
500;8;2;2;2;1;1;0
500;9;1;3;1;3;3;0
500;9;2;3;2;2;3;1
500;10;1;2;3;2;2;0
500;10;2;1;3;3;3;1
500;11;1;1;1;3;2;1
500;11;2;2;2;3;3;0
500;12;1;2;2;1;3;1
500;12;2;2;3;3;2;0
500;13;1;2;2;2;3;0
500;13;2;2;1;3;3;1
500;14;1;3;3;3;3;0
500;14;2;2;2;1;2;1
500;15;1;2;3;2;3;1
500;15;2;2;3;1;3;0
500;16;1;1;3;3;1;0
500;16;2;2;2;2;1;1
500;17;1;2;2;3;3;1
500;17;2;2;2;1;3;0
500;18;1;3;3;3;1;0
500;18;2;1;2;2;1;1
500;19;1;3;2;3;1;0
500;19;2;1;2;1;3;1
500;20;1;3;2;1;1;1
500;20;2;1;2;1;1;0
500;21;1;1;2;3;1;1
500;21;2;2;1;2;3;0
501;1;1;3;2;1;2;1
501;1;2;3;1;1;1;0
501;2;1;2;2;3;2;1
501;2;2;3;3;2;1;0
501;3;1;3;1;1;3;0
501;3;2;2;3;1;1;1
501;4;1;2;2;2;1;1
501;4;2;3;2;2;3;0
501;5;1;1;2;3;1;0
501;5;2;2;1;3;1;1
501;6;1;3;1;1;3;0
501;6;2;1;1;1;3;1
501;7;1;2;3;2;2;1
501;7;2;2;3;2;1;0
501;8;1;1;1;2;1;1
501;8;2;2;1;3;1;0
501;9;1;1;3;2;1;0
501;9;2;3;1;3;2;1
501;10;1;3;1;2;1;0
501;10;2;2;1;1;2;1
501;11;1;1;1;3;2;1
501;11;2;2;1;3;1;0
501;12;1;2;1;1;1;0
501;12;2;2;2;2;3;1
501;13;1;1;3;3;3;1
501;13;2;3;1;2;1;0
501;14;1;3;2;1;1;1
501;14;2;1;3;3;1;0
501;15;1;3;3;3;3;1
501;15;2;3;2;3;2;0
501;16;1;3;3;2;3;1
501;16;2;2;3;3;2;0
501;17;1;1;3;2;2;0
501;17;2;1;2;2;1;1
501;18;1;1;3;1;3;0
501;18;2;3;3;1;2;1
501;19;1;1;3;3;1;0
501;19;2;2;3;1;1;1
501;20;1;2;2;3;2;1
501;20;2;3;3;2;1;0
501;21;1;2;2;1;3;0
501;21;2;2;1;2;2;1
502;1;1;2;1;1;1;1
502;1;2;1;3;3;3;0
502;2;1;1;1;3;3;0
502;2;2;3;2;2;2;1
502;3;1;3;2;2;3;0
502;3;2;2;3;2;3;1
502;4;1;1;3;2;2;0
502;4;2;3;2;1;3;1
502;5;1;2;3;3;3;1
502;5;2;2;1;3;2;0
502;6;1;1;1;2;2;0
502;6;2;2;2;2;3;1
502;7;1;3;3;3;3;1
502;7;2;2;1;2;1;0
502;8;1;3;3;2;3;0
502;8;2;3;2;2;1;1
502;9;1;1;1;3;1;1
502;9;2;3;2;1;1;0
502;10;1;1;2;2;2;1
502;10;2;2;2;1;2;0
502;11;1;2;2;3;1;0
502;11;2;3;3;2;3;1
502;12;1;1;3;3;3;0
502;12;2;1;3;2;2;1
502;13;1;2;2;3;3;1
502;13;2;3;1;3;1;0
502;14;1;2;3;3;3;0
502;14;2;3;2;1;1;1
502;15;1;1;2;3;2;1
502;15;2;2;3;3;3;0
502;16;1;1;1;1;1;1
502;16;2;2;3;2;2;0
502;17;1;3;3;3;1;1
502;17;2;1;3;2;2;0
502;18;1;3;1;1;2;1
502;18;2;2;2;2;3;0
502;19;1;3;3;3;2;0
502;19;2;2;3;2;1;1
502;20;1;1;1;3;2;0
502;20;2;2;3;2;2;1
502;21;1;2;1;3;3;0
502;21;2;2;2;1;3;1
503;1;1;3;2;1;2;1
503;1;2;2;3;1;3;0
503;2;1;3;2;3;1;1
503;2;2;3;2;2;3;0
503;3;1;1;1;1;3;1
503;3;2;1;2;3;1;0
503;4;1;3;2;3;3;0
503;4;2;2;2;1;3;1
503;5;1;2;1;3;1;0
503;5;2;3;2;2;3;1
503;6;1;1;2;3;1;0
503;6;2;1;2;2;2;1
503;7;1;3;2;1;3;1
503;7;2;1;3;2;3;0
503;8;1;2;2;2;2;0
503;8;2;1;1;2;2;1
503;9;1;2;1;1;1;1
503;9;2;1;1;3;2;0
503;10;1;1;3;1;1;0
503;10;2;2;3;2;3;1
503;11;1;2;3;1;1;1
503;11;2;2;3;3;3;0
503;12;1;3;2;1;3;1
503;12;2;2;2;3;1;0
503;13;1;2;1;3;2;1
503;13;2;1;1;2;3;0
503;14;1;2;3;3;3;1
503;14;2;2;1;3;3;0
503;15;1;3;2;1;1;0
503;15;2;2;3;1;1;1
503;16;1;3;3;3;3;1
503;16;2;3;3;1;2;0
503;17;1;2;3;1;3;1
503;17;2;3;3;3;3;0
503;18;1;1;3;1;1;0
503;18;2;3;3;1;3;1
503;19;1;1;2;3;2;1
503;19;2;1;3;1;3;0
503;20;1;3;2;1;3;0
503;20;2;2;3;1;3;1
503;21;1;2;3;3;2;1
503;21;2;3;3;3;2;0
504;1;1;2;3;2;2;1
504;1;2;3;3;2;3;0
504;2;1;2;3;1;3;1
504;2;2;3;2;2;2;0
504;3;1;1;1;1;1;0
504;3;2;3;2;1;3;1
504;4;1;1;1;2;1;0
504;4;2;1;1;3;3;1
504;5;1;3;1;3;1;1
504;5;2;1;2;3;3;0
504;6;1;3;1;1;1;0
504;6;2;3;1;2;2;1
504;7;1;1;3;3;3;1
504;7;2;3;1;1;3;0
504;8;1;1;2;1;3;1
504;8;2;3;2;2;3;0
504;9;1;2;1;2;2;0
504;9;2;2;3;2;3;1
504;10;1;1;1;1;2;0
504;10;2;1;1;1;3;1
504;11;1;2;2;2;2;0
504;11;2;3;2;2;1;1
504;12;1;1;2;2;2;0
504;12;2;1;2;3;2;1
504;13;1;3;3;1;3;1
504;13;2;1;2;3;2;0
504;14;1;1;3;2;1;0
504;14;2;2;3;2;2;1
504;15;1;1;1;3;3;0
504;15;2;3;1;3;3;1
504;16;1;1;1;2;3;0
504;16;2;2;3;1;1;1
504;17;1;1;2;2;1;1
504;17;2;2;2;2;2;0
504;18;1;3;1;2;3;1
504;18;2;1;1;2;2;0
504;19;1;2;2;3;1;0
504;19;2;1;1;3;3;1
504;20;1;1;1;1;3;0
504;20;2;1;3;2;1;1
504;21;1;2;2;3;3;0
504;21;2;2;3;1;1;1
505;1;1;1;1;2;2;1
505;1;2;2;3;3;2;0
505;2;1;3;3;2;2;1
505;2;2;3;1;3;1;0
505;3;1;2;2;1;3;0
505;3;2;2;1;2;2;1
505;4;1;3;1;1;3;1
505;4;2;1;2;1;1;0
505;5;1;3;2;2;1;0
505;5;2;3;1;1;2;1
505;6;1;2;2;2;3;0
505;6;2;3;2;1;2;1
505;7;1;2;1;3;2;0
505;7;2;3;1;3;2;1
505;8;1;2;2;2;3;0
505;8;2;1;3;3;3;1
505;9;1;1;2;3;2;1
505;9;2;2;1;3;2;0
505;10;1;1;2;1;2;1
505;10;2;1;1;2;1;0
505;11;1;1;3;3;3;0
505;11;2;2;1;1;2;1
505;12;1;2;1;1;3;1
505;12;2;1;1;2;3;0
505;13;1;3;2;2;2;0
505;13;2;3;2;2;1;1
505;14;1;3;2;2;3;0
505;14;2;1;3;3;3;1
505;15;1;1;3;3;1;1
505;15;2;2;2;1;1;0
505;16;1;3;3;1;3;1
505;16;2;1;2;2;3;0
505;17;1;2;1;3;3;0
505;17;2;1;2;1;2;1
505;18;1;1;1;1;3;0
505;18;2;3;3;2;3;1
505;19;1;2;1;3;2;0
505;19;2;1;2;1;1;1
505;20;1;1;1;2;3;0
505;20;2;1;2;3;1;1
505;21;1;3;2;2;1;0
505;21;2;1;1;1;1;1
506;1;1;3;1;3;2;1
506;1;2;3;1;1;1;0
506;2;1;1;3;3;3;0
506;2;2;1;2;3;3;1
506;3;1;3;1;1;2;1
506;3;2;1;1;1;2;0
506;4;1;2;2;1;1;0
506;4;2;3;2;3;3;1
506;5;1;1;3;2;2;0
506;5;2;1;1;1;2;1
506;6;1;2;2;3;3;0
506;6;2;2;2;1;2;1
506;7;1;3;2;1;2;0
506;7;2;1;3;3;1;1
506;8;1;3;1;3;1;0
506;8;2;3;3;2;2;1
506;9;1;3;2;3;2;0
506;9;2;3;1;1;2;1
506;10;1;2;3;1;1;1
506;10;2;1;1;3;3;0
506;11;1;2;2;3;2;0
506;11;2;3;1;2;2;1
506;12;1;3;2;3;2;1
506;12;2;2;3;3;3;0
506;13;1;2;1;2;3;0
506;13;2;1;1;2;1;1
506;14;1;3;2;1;1;0
506;14;2;1;2;3;1;1
506;15;1;2;1;2;1;0
506;15;2;1;1;3;3;1
506;16;1;1;1;2;2;1
506;16;2;2;1;3;3;0
506;17;1;3;2;1;1;0
506;17;2;2;3;2;1;1
506;18;1;3;2;2;2;1
506;18;2;2;2;2;2;0
506;19;1;3;3;1;1;0
506;19;2;2;2;2;1;1
506;20;1;2;3;1;1;1
506;20;2;3;2;1;2;0
506;21;1;2;1;3;2;1
506;21;2;2;3;1;3;0
507;1;1;3;3;3;1;1
507;1;2;2;2;3;2;0
507;2;1;1;2;3;2;1
507;2;2;1;2;2;2;0
507;3;1;3;2;1;3;1
507;3;2;1;1;2;3;0
507;4;1;1;2;1;1;1
507;4;2;1;1;3;3;0
507;5;1;3;3;1;1;0
507;5;2;2;2;2;2;1
507;6;1;1;2;3;3;1
507;6;2;1;2;2;3;0
507;7;1;2;1;1;1;0
507;7;2;3;3;2;2;1
507;8;1;2;1;3;3;1
507;8;2;1;3;3;2;0
507;9;1;2;2;1;3;1
507;9;2;2;3;1;2;0
507;10;1;2;1;2;3;0
507;10;2;3;3;1;3;1
507;11;1;1;1;2;2;0
507;11;2;1;3;3;1;1
507;12;1;1;3;3;1;0
507;12;2;3;2;2;1;1
507;13;1;2;3;3;2;0
507;13;2;3;3;3;1;1
507;14;1;2;3;3;3;0
507;14;2;1;1;2;2;1
507;15;1;2;2;3;1;0
507;15;2;1;1;2;1;1
507;16;1;3;3;1;1;1
507;16;2;3;2;1;2;0
507;17;1;2;1;1;1;0
507;17;2;2;1;3;3;1
507;18;1;2;2;3;2;0
507;18;2;1;3;2;2;1
507;19;1;3;1;2;1;1
507;19;2;3;2;1;1;0
507;20;1;1;2;2;1;1
507;20;2;3;3;2;2;0
507;21;1;3;1;1;2;0
507;21;2;2;3;2;1;1
508;1;1;3;3;2;3;1
508;1;2;1;1;1;3;0
508;2;1;2;3;3;3;1
508;2;2;1;1;2;2;0
508;3;1;1;3;1;2;0
508;3;2;2;1;2;1;1
508;4;1;1;2;2;2;0
508;4;2;3;2;1;3;1
508;5;1;2;1;2;3;1
508;5;2;2;1;2;1;0
508;6;1;1;1;1;2;0
508;6;2;1;1;2;1;1
508;7;1;1;3;3;3;0
508;7;2;2;3;1;3;1
508;8;1;3;2;3;2;0
508;8;2;3;1;2;2;1
508;9;1;2;2;2;2;1
508;9;2;1;3;2;1;0
508;10;1;3;1;2;3;1
508;10;2;3;2;3;3;0
508;11;1;2;2;1;3;0
508;11;2;3;2;3;3;1
508;12;1;1;2;3;3;1
508;12;2;3;2;3;2;0
508;13;1;3;3;2;2;0
508;13;2;2;2;1;2;1
508;14;1;3;2;2;2;0
508;14;2;2;3;3;1;1
508;15;1;1;3;2;1;0
508;15;2;3;2;2;3;1
508;16;1;2;2;2;2;0
508;16;2;2;3;1;2;1
508;17;1;3;2;2;3;0
508;17;2;2;2;1;1;1
508;18;1;2;1;1;2;1
508;18;2;1;1;3;3;0
508;19;1;3;2;3;1;1
508;19;2;2;3;3;3;0
508;20;1;2;1;1;3;0
508;20;2;3;2;1;2;1
508;21;1;3;3;3;2;1
508;21;2;1;2;2;2;0
509;1;1;1;2;2;1;1
509;1;2;2;1;2;3;0
509;2;1;1;3;2;3;1
509;2;2;2;1;1;3;0
509;3;1;3;1;3;2;0
509;3;2;2;2;1;3;1
509;4;1;2;3;3;3;0
509;4;2;1;1;2;3;1
509;5;1;3;2;2;3;1
509;5;2;2;1;2;3;0
509;6;1;2;2;3;1;1
509;6;2;3;1;2;1;0
509;7;1;2;3;1;3;0
509;7;2;2;2;1;1;1
509;8;1;1;3;3;2;1
509;8;2;1;1;1;2;0
509;9;1;1;2;3;3;1
509;9;2;2;3;3;2;0
509;10;1;1;1;3;3;0
509;10;2;2;2;3;1;1
509;11;1;3;3;2;1;1
509;11;2;3;1;2;3;0
509;12;1;1;3;1;1;0
509;12;2;3;3;1;2;1
509;13;1;2;2;1;1;0
509;13;2;2;2;1;3;1
509;14;1;2;3;1;1;0
509;14;2;3;3;1;2;1
509;15;1;2;1;1;2;0
509;15;2;3;3;1;2;1
509;16;1;1;1;3;3;1
509;16;2;1;2;2;3;0
509;17;1;1;1;3;2;1
509;17;2;2;2;2;1;0
509;18;1;2;1;3;1;0
509;18;2;3;1;1;3;1
509;19;1;2;2;3;1;0
509;19;2;1;2;3;2;1
509;20;1;1;2;2;1;0
509;20;2;3;1;3;3;1
509;21;1;2;1;1;3;1
509;21;2;1;1;3;3;0
510;1;1;3;3;2;3;1
510;1;2;3;3;2;3;0
510;2;1;2;1;1;1;0
510;2;2;3;3;3;2;1
510;3;1;1;1;3;2;0
510;3;2;3;3;1;2;1
510;4;1;1;2;2;2;1
510;4;2;1;1;3;1;0
510;5;1;1;2;2;2;0
510;5;2;1;3;1;3;1
510;6;1;2;3;2;2;1
510;6;2;3;1;1;3;0
510;7;1;2;3;3;2;0
510;7;2;1;3;2;2;1
510;8;1;1;1;1;1;1
510;8;2;1;3;2;2;0
510;9;1;1;3;2;2;1
510;9;2;1;2;1;2;0
510;10;1;3;1;3;1;0
510;10;2;3;3;3;3;1
510;11;1;2;3;1;3;0
510;11;2;1;1;1;2;1
510;12;1;2;1;1;1;0
510;12;2;3;3;2;1;1
510;13;1;1;1;3;1;1
510;13;2;2;3;1;3;0
510;14;1;1;3;3;2;1
510;14;2;3;2;1;1;0
510;15;1;2;1;2;2;0
510;15;2;1;2;3;3;1
510;16;1;2;3;2;3;0
510;16;2;1;3;2;2;1
510;17;1;1;3;2;2;0
510;17;2;1;1;2;3;1
510;18;1;1;3;1;2;0
510;18;2;2;2;3;2;1
510;19;1;2;3;2;3;1
510;19;2;2;2;2;1;0
510;20;1;2;1;1;1;0
510;20;2;1;1;3;3;1
510;21;1;3;2;3;3;0
510;21;2;2;3;2;3;1
511;1;1;2;3;1;2;1
511;1;2;2;2;1;3;0
511;2;1;1;1;3;1;1
511;2;2;3;1;1;1;0
511;3;1;3;2;1;1;1
511;3;2;3;2;2;1;0
511;4;1;3;2;3;1;0
511;4;2;2;2;2;3;1
511;5;1;3;1;1;3;1
511;5;2;2;2;3;2;0
511;6;1;2;2;2;3;0
511;6;2;1;1;2;3;1
511;7;1;1;3;2;1;0
511;7;2;2;2;1;1;1
511;8;1;2;1;3;1;0
511;8;2;2;2;3;2;1
511;9;1;1;2;2;1;0
511;9;2;2;3;2;3;1
511;10;1;2;2;2;2;1
511;10;2;1;2;3;3;0
511;11;1;3;2;1;1;1
511;11;2;2;1;1;3;0
511;12;1;1;1;3;3;0
511;12;2;3;2;1;3;1
511;13;1;3;1;1;2;0
511;13;2;3;2;3;3;1
511;14;1;3;1;2;3;0
511;14;2;2;1;2;2;1
511;15;1;3;3;3;1;0
511;15;2;2;1;2;3;1
511;16;1;2;1;1;3;0
511;16;2;3;2;2;2;1
511;17;1;1;2;1;3;0
511;17;2;3;2;3;1;1
511;18;1;2;2;3;2;0
511;18;2;2;1;1;3;1
511;19;1;2;1;2;1;1
511;19;2;1;2;2;2;0
511;20;1;2;2;1;2;0
511;20;2;2;3;1;1;1
511;21;1;2;2;2;2;0
511;21;2;3;2;1;3;1
512;1;1;3;2;3;3;1
512;1;2;2;1;2;3;0
512;2;1;1;2;1;1;0
512;2;2;2;1;2;1;1
512;3;1;3;3;2;2;1
512;3;2;1;1;1;3;0
512;4;1;2;2;2;2;1
512;4;2;3;2;3;1;0
512;5;1;1;2;1;2;0
512;5;2;1;3;2;3;1
512;6;1;2;3;1;1;0
512;6;2;1;2;1;1;1
512;7;1;1;1;3;2;0
512;7;2;3;2;1;1;1
512;8;1;3;2;3;3;1
512;8;2;2;2;2;1;0
512;9;1;1;3;2;3;0
512;9;2;2;1;1;3;1
512;10;1;3;2;2;3;1
512;10;2;2;3;2;1;0
512;11;1;2;3;3;3;1
512;11;2;2;1;2;1;0
512;12;1;3;1;1;3;1
512;12;2;2;3;3;2;0
512;13;1;1;2;3;3;0
512;13;2;3;1;2;1;1
512;14;1;2;3;1;2;0
512;14;2;2;3;2;1;1
512;15;1;1;2;2;2;0
512;15;2;1;3;1;1;1
512;16;1;3;2;1;1;0
512;16;2;3;2;2;1;1
512;17;1;2;2;3;1;1
512;17;2;1;3;3;1;0
512;18;1;2;3;2;1;0
512;18;2;3;2;3;3;1
512;19;1;3;2;1;1;0
512;19;2;1;3;1;1;1
512;20;1;2;3;3;1;0
512;20;2;3;1;3;3;1
512;21;1;2;2;1;1;0
512;21;2;1;2;1;1;1
513;1;1;2;3;1;2;1
513;1;2;1;1;3;1;0
513;2;1;3;1;1;3;0
513;2;2;1;3;2;3;1
513;3;1;2;3;3;3;0
513;3;2;2;1;3;1;1
513;4;1;3;2;3;1;1
513;4;2;2;3;3;3;0
513;5;1;3;1;1;3;1
513;5;2;3;3;1;2;0
513;6;1;1;2;3;3;1
513;6;2;2;3;2;3;0
513;7;1;2;2;2;2;1
513;7;2;2;1;3;3;0
513;8;1;3;2;2;3;0
